,date,country,state,city,ibgeID,newDeaths,deaths,newCases,totalCases,deaths_per_100k_inhabitants,totalCases_per_100k_inhabitants,deaths_by_totalCases,_source,cCFR,cum_subn,newCases_regression,real_newCases,Re,Re_ub,Re_lb
0,2020-02-25,Brazil,SP,São Paulo/SP,3550308,0,0,1,1,0.0,0.008159999999999999,0.0,SES,0.06932103304365,0.0947764294837183,2.4552700117644926,0,0.0,0.0,0.0
1,2020-02-26,Brazil,SP,São Paulo/SP,3550308,0,0,0,1,0.0,0.008159999999999999,0.0,SES,0.06932103304365,0.0947764294837183,2.9217031955131287,32,0.0,0.0,0.0
2,2020-02-27,Brazil,SP,São Paulo/SP,3550308,0,0,0,1,0.0,0.008159999999999999,0.0,SES,0.06932103304365,0.0947764294837183,3.464883865315718,38,0.0,0.0,0.0
3,2020-02-28,Brazil,SP,São Paulo/SP,3550308,0,0,1,2,0.0,0.016319999999999998,0.0,SES,0.06932103304365,0.0947764294837183,4.0951874423882355,42,0.0,0.0,0.0
4,2020-02-29,Brazil,SP,São Paulo/SP,3550308,0,0,0,2,0.0,0.016319999999999998,0.0,SES,0.06932103304365,0.0947764294837183,4.824009628262412,50,0.0,0.0,0.0
5,2020-03-01,Brazil,SP,São Paulo/SP,3550308,0,0,0,2,0.0,0.016319999999999998,0.0,SES,0.06932103304365,0.0947764294837183,5.663808879841585,81,0.0,0.0,0.0
6,2020-03-02,Brazil,SP,São Paulo/SP,3550308,0,0,0,2,0.0,0.016319999999999998,0.0,SES,0.06932103304365,0.0947764294837183,6.628142259839705,78,0.0,0.0,0.0
7,2020-03-03,Brazil,SP,São Paulo/SP,3550308,0,0,0,2,0.0,0.016319999999999998,0.0,SES,0.06932103304365,0.0947764294837183,7.731693388201323,83,0.0,0.0,0.0
8,2020-03-04,Brazil,SP,São Paulo/SP,3550308,0,0,1,3,0.0,0.02449,0.0,SES,0.06932103304365,0.0947764294837183,8.990291221413992,77,0.0,0.0,0.0
9,2020-03-05,Brazil,SP,São Paulo/SP,3550308,0,0,3,6,0.0,0.04897,0.0,SES,0.06932103304365,0.0947764294837183,10.420918414325929,119,0.0,0.0,0.0
10,2020-03-06,Brazil,SP,São Paulo/SP,3550308,0,0,0,6,0.0,0.04897,0.0,SES,0.06932103304365,0.0947764294837183,12.041708074946646,126,0.0,0.0,0.0
11,2020-03-07,Brazil,SP,São Paulo/SP,3550308,0,0,6,12,0.0,0.09794,0.0,SES,0.06932103304365,0.0947764294837183,13.871927807908897,130,0.0,0.0,0.0
12,2020-03-08,Brazil,SP,São Paulo/SP,3550308,0,0,3,15,0.0,0.12243,0.0,SES,0.06932103304365,0.0947764294837183,15.931950057292886,169,0.0,0.0,0.0
13,2020-03-09,Brazil,SP,São Paulo/SP,3550308,0,0,0,15,0.0,0.12243,0.0,SES,0.06932103304365,0.0947764294837183,18.243207904096977,182,2.3314353205075617,2.4614196049335533,2.2147580799696325
14,2020-03-10,Brazil,SP,São Paulo/SP,3550308,0,0,3,18,0.0,0.14690999999999999,0.0,SES,0.06932103304365,0.0947764294837183,20.828135646729297,218,2.2198422292903643,2.3283284345143596,2.1159407281706035
15,2020-03-11,Brazil,SP,São Paulo/SP,3550308,0,0,11,29,0.0,0.2367,0.0,SES,0.06932103304365,0.0947764294837183,23.710093692625847,255,2.131438638140062,2.230780433926771,2.036340055056349
16,2020-03-12,Brazil,SP,São Paulo/SP,3550308,0,0,15,44,0.0,0.35912,0.0,SES,0.06932103304365,0.0947764294837183,26.913277512801447,319,2.095330138957319,2.192475036941932,2.0074277012101662
17,2020-03-13,Brazil,SP,São Paulo/SP,3550308,0,0,0,44,0.0,0.35912,0.0,SES,0.06932103304365,0.0947764294837183,30.46261065536111,314,2.024723589608714,2.114647632759663,1.9380803642596223
18,2020-03-14,Brazil,SP,São Paulo/SP,3550308,0,0,18,62,0.0,0.5060399999999999,0.0,SES,0.06932103304365,0.0947764294837183,34.38362207457653,374,1.966452117139408,2.046461189720483,1.8891284403282609
19,2020-03-15,Brazil,SP,São Paulo/SP,3550308,0,0,0,62,0.0,0.5060399999999999,0.0,SES,0.06932103304365,0.0947764294837183,38.70230830426426,418,1.9222367363708803,2.0000099780837997,1.845167563568708
20,2020-03-16,Brazil,SP,São Paulo/SP,3550308,0,0,83,145,0.0,1.1834799999999999,0.0,SES,0.06932103304365,0.0947764294837183,43.44498128255721,439,1.8722407467783853,1.9326857841152618,1.8067294212751088
21,2020-03-17,Brazil,SP,São Paulo/SP,3550308,1,1,11,156,0.008159999999999999,1.27326,0.006409999999999999,SES,0.06932103304365,0.0947764294837183,48.63810291401026,501,1.8421935827087896,1.8974162802508023,1.7863615487430913
22,2020-03-18,Brazil,SP,São Paulo/SP,3550308,2,3,58,214,0.02449,1.74665,0.01402,SES,0.06932103304365,0.0947764294837183,54.30810772833078,578,1.8176765932346348,1.8743458789104261,1.7644077270643055
23,2020-03-19,Brazil,SP,São Paulo/SP,3550308,2,5,45,259,0.04081,2.11394,0.01931,SES,0.0678770450819277,0.09679266373587714,60.481215256783955,507,1.7496385124512086,1.8034397171177505,1.7019510618250884
24,2020-03-20,Brazil,SP,São Paulo/SP,3550308,4,9,47,306,0.07346,2.49755,0.029410000000000002,SES,0.0671006335964857,0.09791263730100001,67.18323399145962,638,1.7192040305312937,1.7712820913428913,1.6731281586666618
25,2020-03-21,Brazil,SP,São Paulo/SP,3550308,0,9,0,306,0.07346,2.49755,0.029410000000000002,SES,0.06841844694728154,0.09602673391669328,74.43935901329522,886,1.7376610011300335,1.7827761230704424,1.6931181853586716
26,2020-03-22,Brazil,SP,São Paulo/SP,3550308,0,9,0,306,0.07346,2.49755,0.029410000000000002,SES,0.06872836280876678,0.09559372188568926,82.27396556661512,857,1.732700966757442,1.7724443665173608,1.6911667842850064
27,2020-03-23,Brazil,SP,São Paulo/SP,3550308,0,9,0,306,0.07346,2.49755,0.029410000000000002,SES,0.06973739653659343,0.09421057174901148,90.71040101609269,1089,1.764064197326741,1.8048523141434172,1.7259765670444156
