,date,country,state,city,ibgeID,newDeaths,deaths,newCases,totalCases,deaths_per_100k_inhabitants,totalCases_per_100k_inhabitants,deaths_by_totalCases,_source,cCFR,cum_subn,newCases_regression,real_newCases,Re,Re_ub,Re_lb
25,2020-04-10,Brazil,CE,Fortaleza/CE,2304400,8,53,83,1366,1.9855099999999999,51.17366,0.0388,SES,0.11152357751294674,0.05891130957700214,119.94449941097487,1649,1.481688381578203,1.5049686367995894,1.4597481688136127
26,2020-04-11,Brazil,CE,Fortaleza/CE,2304400,5,58,91,1457,2.17282,54.58274,0.039810000000000005,SES,0.11447818393290683,0.05739084753345261,129.7087659520427,2759,1.4915858050226272,1.5116653422407715,1.4704108323913747
27,2020-04-12,Brazil,CE,Fortaleza/CE,2304400,1,59,72,1529,2.21028,57.280030000000004,0.03859,SES,0.11203212425815544,0.058643893825138585,140.00215330147023,1896,1.46801321315538,1.488507809255146,1.4489325613981596
28,2020-04-13,Brazil,CE,Fortaleza/CE,2304400,19,78,157,1686,2.92207,63.16163,0.04626,SES,0.11335539149244817,0.05795930756798365,150.82609590370166,2855,1.4819132539975517,1.501948572084548,1.4624540501144008
29,2020-04-14,Brazil,CE,Fortaleza/CE,2304400,8,86,108,1794,3.2217700000000002,67.20756999999999,0.047939999999999997,SES,0.11371689205172261,0.05777505770217255,162.17900800965901,2955,1.470617779583047,1.4880826453877347,1.4526731004003852
30,2020-04-15,Brazil,CE,Fortaleza/CE,2304400,7,93,152,1946,3.484,72.90186,0.04779,SES,0.11386118811223986,0.0577018394847905,174.05606272219663,3118,1.506545738246029,1.5244719532970845,1.4877815051780336
31,2020-04-16,Brazil,CE,Fortaleza/CE,2304400,2,95,95,2041,3.55893,76.46079,0.04655,SES,0.11276414617377528,0.05826319998801123,186.44898603449738,2905,1.5011896951987727,1.519954254756908,1.484437617968352
32,2020-04-17,Brazil,CE,Fortaleza/CE,2304400,24,119,259,2300,4.45803,86.16356,0.051739999999999994,SES,0.11282114835689794,0.05823376286878849,199.34586941575316,3404,1.4983253947034556,1.5161741960048412,1.4813906094210187
33,2020-04-18,Brazil,CE,Fortaleza/CE,2304400,22,141,262,2562,5.2822,95.97870999999999,0.05504,SES,0.11410552887057261,0.057578279203737856,212.73100450755888,4122,1.4610222348660895,1.475829229868968,1.447099982715389
34,2020-04-19,Brazil,CE,Fortaleza/CE,2304400,7,148,126,2688,5.54444,100.69896999999999,0.055060000000000005,SES,0.11418811152173576,0.057536637680091575,226.58474344830532,3937,1.459084114274299,1.474876867034867,1.443892235695513
35,2020-04-20,Brazil,CE,Fortaleza/CE,2304400,16,164,152,2840,6.14384,106.39326000000001,0.05775,SES,0.11443979462507654,0.05741009953333448,240.88338823832203,4176,1.4411880585119725,1.4569532495871338,1.4262028727605987
36,2020-04-21,Brazil,CE,Fortaleza/CE,2304400,12,176,178,3018,6.593389999999999,113.06156999999999,0.058320000000000004,SES,0.11552096792866064,0.05687279216754199,255.59911239335582,5012,1.4390921696236139,1.450962329393176,1.4245821557617355
37,2020-04-22,Brazil,CE,Fortaleza/CE,2304400,13,189,285,3303,7.0804,123.73836000000001,0.05722000000000001,SES,0.11523370520507939,0.057014568682899565,270.69991790691495,4607,1.440703740434049,1.454689458425603,1.426864760012895
38,2020-04-23,Brazil,CE,Fortaleza/CE,2304400,23,212,488,3791,7.94203,142.02002,0.055920000000000004,SES,0.11540384864843176,0.056930510350785266,286.14963025300307,5135,1.4438217502976822,1.456665739145134,1.430948668930795
39,2020-04-24,Brazil,CE,Fortaleza/CE,2304400,16,228,272,4063,8.54143,152.2098,0.05612,SES,0.11839630355368527,0.055491597311743086,301.9079338108923,7162,1.4641995344282355,1.476206868130534,1.4528905212449574
40,2020-04-25,Brazil,CE,Fortaleza/CE,2304400,31,259,478,4541,9.70277,170.11683,0.05704,SES,0.11860426486445533,0.05539429806768249,317.9304496852061,5773,1.4596355730862702,1.4709274507649623,1.4481885859586168
41,2020-04-26,Brazil,CE,Fortaleza/CE,2304400,36,295,450,4991,11.05141,186.97492,0.05911,SES,0.11879436015962071,0.05530565585076659,334.1688574313446,6123,1.4312909069116366,1.4431464110998236,1.4193591482192538
42,2020-04-27,Brazil,CE,Fortaleza/CE,2304400,21,316,335,5326,11.83812,199.52483,0.059329999999999994,SES,0.11839293638383519,0.05549317552780148,350.5710616831306,6041,1.3924714300196714,1.4032032575170308,1.3819943358328488
43,2020-04-28,Brazil,CE,Fortaleza/CE,2304400,13,329,155,5481,12.32513,205.3315,0.06002999999999999,SES,0.11768147957056269,0.055828665852731565,367.0814041226272,6097,1.3490516417425005,1.3593456828853747,1.3380223899290455
44,2020-04-29,Brazil,CE,Fortaleza/CE,2304400,20,349,231,5712,13.07438,213.98532000000003,0.0611,SES,0.11743195797565004,0.0559472916338695,383.64092063878945,6689,1.32465992990504,1.3340346256052182,1.3152756111803279
45,2020-04-30,Brazil,CE,Fortaleza/CE,2304400,32,381,258,5970,14.273179999999998,223.65062000000003,0.06382,SES,0.11801053395283936,0.055672996129528356,400.18764290040133,7644,1.3151326699899457,1.3244853914727606,1.305749453471132
46,2020-05-01,Brazil,CE,Fortaleza/CE,2304400,32,413,112,6082,15.471979999999999,227.84641000000002,0.06791,SES,0.11845882597259572,0.055462308916685576,416.6569429290536,7968,1.3053600840559527,1.3153963457279425,1.295712725392753
47,2020-05-02,Brazil,CE,Fortaleza/CE,2304400,85,498,271,6353,18.65628,237.99873,0.07839,SES,0.11829880025215728,0.055537334157200725,432.98191861002687,7619,1.2941909771143882,1.3033849325386306,1.2845202347174995
48,2020-05-03,Brazil,CE,Fortaleza/CE,2304400,30,528,64,6417,19.780160000000002,240.39632000000003,0.08227999999999999,SES,0.11856445653990026,0.055412896847285856,449.09381743372114,8449,1.290153985916937,1.298443717120381,1.2818169102038206
49,2020-05-04,Brazil,CE,Fortaleza/CE,2304400,25,553,1781,8198,20.716720000000002,307.11688,0.06746,SES,0.11844278127781603,0.05546982204503958,464.92249512909166,8332,1.2688718785631157,1.2770156182277552,1.2607699009003497
50,2020-05-05,Brazil,CE,Fortaleza/CE,2304400,55,608,311,8509,22.77715,318.7677,0.07145,SES,0.11832191657874135,0.05552648393442622,480.3969052449612,8629,1.2578071504851822,1.2661579339572442,1.2495156274059669
51,2020-05-06,Brazil,CE,Fortaleza/CE,2304400,43,651,552,9061,24.38803,339.44695,0.07185,SES,0.11841692916279879,0.05548193190322989,495.44561516660474,9184,1.2469927271598071,1.254508386059864,1.2397534751470745
52,2020-05-07,Brazil,CE,Fortaleza/CE,2304400,43,694,608,9669,25.998920000000002,362.2241,0.07178,SES,0.1181310637526796,0.055616192653229805,509.99734353498644,8838,1.2082507736266503,1.2161455451191086,1.2002208041608566
53,2020-05-08,Brazil,CE,Fortaleza/CE,2304400,67,761,807,10476,28.5089,392.45627,0.07264,SES,0.11857908195131792,0.05540606228253043,523.981513575115,10089,1.20458009011658,1.2116953358419305,1.196749655343314
54,2020-05-09,Brazil,CE,Fortaleza/CE,2304400,48,809,519,10995,30.307090000000002,411.89926,0.07357999999999999,SES,0.1191663444237956,0.055133016220040035,537.3288164483564,10698,1.2047471316954588,1.211261778142506,1.1973029207323114
55,2020-05-10,Brazil,CE,Fortaleza/CE,2304400,31,840,561,11556,31.468429999999998,432.91568,0.07269,SES,0.1187876611933079,0.05530877478350531,549.9717784300158,9363,1.193978074375062,1.2009020746937669,1.186930544576075
56,2020-05-11,Brazil,CE,Fortaleza/CE,2304400,53,893,379,11935,33.45394,447.11393,0.07482,SES,0.11865881433815798,0.05536883236736707,561.8453254860277,9802,1.190278696970492,1.197210930260641,1.1837138963286975
57,2020-05-12,Brazil,CE,Fortaleza/CE,2304400,57,950,549,12484,35.5893,467.6808,0.0761,SES,0.11859741480004564,0.05539749758522959,572.8873386874717,10251,1.1833016888241692,1.1901120470842317,1.1758249743785156
58,2020-05-13,Brazil,CE,Fortaleza/CE,2304400,72,1022,553,13037,38.286590000000004,488.39752000000004,0.07839,SES,0.11904807922221436,0.05518778667345386,583.0391938635975,11433,1.177183685644673,1.1841770879923996,1.170965065027045
59,2020-05-14,Brazil,CE,Fortaleza/CE,2304400,17,1039,740,13777,38.92345,516.1197,0.07542,SES,0.11870580394858855,0.05534691465335145,592.2462789562629,10072,1.1552668124219556,1.161147739517556,1.1488143341015364
60,2020-05-15,Brazil,CE,Fortaleza/CE,2304400,98,1137,913,14690,42.594770000000004,550.32289,0.0774,SES,0.1185525599161758,0.05541845747274802,600.4584827021796,10672,1.1439535161203565,1.1495755678169222,1.1378581898324913
61,2020-05-16,Brazil,CE,Fortaleza/CE,2304400,26,1163,472,15162,43.56879,568.00515,0.0767,SES,0.11854535829117303,0.05542182414146204,607.63064853359,10929,1.1292041275043225,1.1351804949602429,1.1233153613787796
62,2020-05-17,Brazil,CE,Fortaleza/CE,2304400,11,1174,209,15371,43.98088,575.83479,0.07637999999999999,SES,0.1182011698075996,0.055583206246556036,613.7229879501347,10369,1.1135116539197312,1.1193473419394155,1.1070155988643995
63,2020-05-18,Brazil,CE,Fortaleza/CE,2304400,79,1253,798,16169,46.94041,605.7298,0.07749,SES,0.11854990548977105,0.0554196983359627,618.7014480702671,11812,1.1107009151078828,1.1168131116356734,1.1044385904194156
64,2020-05-19,Brazil,CE,Fortaleza/CE,2304400,54,1307,615,16784,48.96338,628.76919,0.07787000000000001,SES,0.1184057022743198,0.0554871925405988,622.5380286131731,10746,1.0970798562099586,1.102900545983418,1.0913207211931328
65,2020-05-20,Brazil,CE,Fortaleza/CE,2304400,26,1333,1226,18010,49.9374,674.6981099999999,0.07401,SES,0.1182064809578886,0.05558070883051312,625.211044183512,10631,1.088008027426657,1.0932995788734066,1.0821974407031028
66,2020-05-21,Brazil,CE,Fortaleza/CE,2304400,170,1503,634,18644,56.30601,698.4492799999999,0.08062000000000001,SES,0.11834951736161227,0.05551353437230864,626.7053284217867,11519,1.077226740023196,1.0826108178389815,1.0719438376180828
67,2020-05-22,Brazil,CE,Fortaleza/CE,2304400,45,1548,626,19270,57.99182,721.90075,0.08033,SES,0.11822082286731077,0.05557396608018934,627.0123773314504,11036,1.0595294471142531,1.0648998674978734,1.0541141953254067
68,2020-05-23,Brazil,CE,Fortaleza/CE,2304400,26,1574,282,19552,58.96584,732.46515,0.0805,SES,0.11881768440544356,0.05529479919488314,626.1304298877012,12969,1.0689282808040366,1.0743383304170697,1.0631837930416874
69,2020-05-24,Brazil,CE,Fortaleza/CE,2304400,5,1579,243,19795,59.15315,741.56852,0.07977000000000001,SES,0.11842894585173304,0.05547630229036492,624.0644848589219,10179,1.0564093658096427,1.0619906026278443,1.0510064247551045
70,2020-05-25,Brazil,CE,Fortaleza/CE,2304400,108,1687,351,20146,63.1991,754.7178299999999,0.08374,SES,0.11831836691170367,0.055528149783396964,620.8262536159856,10918,1.0488368148479557,1.0538505959366966,1.043306624700285
71,2020-05-26,Brazil,CE,Fortaleza/CE,2304400,82,1769,643,20789,66.27101,778.80616,0.08509,SES,0.1182564987184925,0.055557200417710395,616.434049552728,10976,1.0333883547179739,1.0387014452775278,1.0282207470660885
72,2020-05-27,Brazil,CE,Fortaleza/CE,2304400,14,1783,150,20939,66.79549,784.42553,0.08515,SES,0.1181537122640396,0.055605531761185274,610.9126155784148,10665,1.025768969533011,1.0303777459982464,1.0206264999268075
73,2020-05-28,Brazil,CE,Fortaleza/CE,2304400,21,1804,389,21328,67.5822,798.9984,0.08457999999999999,SES,0.11810002860390112,0.05563080786402941,604.2928919557552,10588,1.014940877855725,1.0196183957838272,1.009894454443541
74,2020-05-29,Brazil,CE,Fortaleza/CE,2304400,73,1877,377,21705,70.31695,813.12174,0.08648,SES,0.1180550813764011,0.05565198823634309,596.6117275322392,10664,1.0064713961529996,1.0116260210072978,1.0013800789155127
75,2020-05-30,Brazil,CE,Fortaleza/CE,2304400,62,1939,1673,23378,72.63962,875.7963599999999,0.08294,SES,0.11797634042382693,0.055689132044590015,587.9115381353907,10239,1.0017619582174644,1.0069610642702882,0.996756660160111
76,2020-05-31,Brazil,CE,Fortaleza/CE,2304400,28,1967,235,23613,73.68857,884.6000300000001,0.0833,SES,0.11803724408411403,0.055660398130933826,578.2399165620652,10667,0.9916443983920235,0.9976248714717603,0.9865395269814434
77,2020-06-01,Brazil,CE,Fortaleza/CE,2304400,117,2084,491,24104,78.07167,902.99407,0.08646000000000001,SES,0.1179754814712591,0.055689537504456536,567.6491991776975,9858,0.9843839787240369,0.989680768907762,0.9794789995776023
78,2020-06-02,Brazil,CE,Fortaleza/CE,2304400,193,2277,1240,25344,85.30192,949.44747,0.08984,SES,0.11792214541923737,0.055714725818821434,556.1959946442587,9806,0.9785896957531783,0.9834250895842043,0.9733514084333768
79,2020-06-03,Brazil,CE,Fortaleza/CE,2304400,57,2334,382,25726,87.43728,963.75811,0.09072999999999999,SES,0.11787894811405383,0.05573514274697458,543.9406807083325,9783,0.9688394299257783,0.9739190916519398,0.9642336002462737
80,2020-06-04,Brazil,CE,Fortaleza/CE,2304400,0,2334,0,25726,87.43728,963.75811,0.09072999999999999,SES,0.11784744639200011,0.055750041270694814,530.9468752975533,9411,0.9605750694332658,0.965609063927881,0.9557783175275065
81,2020-06-05,Brazil,CE,Fortaleza/CE,2304400,119,2453,1348,27074,91.89531,1014.25745,0.0906,SES,0.1178263214252092,0.05576003664147606,517.2808883909436,9259,0.9394104398765672,0.9443281286107719,0.9346493559006989
82,2020-06-06,Brazil,CE,Fortaleza/CE,2304400,6,2459,246,27320,92.12008,1023.4732,0.09001,SES,0.11781365511112557,0.05576603148253883,503.01116124475493,8941,0.9368847547046028,0.9417284997999631,0.9323447383739927
83,2020-06-07,Brazil,CE,Fortaleza/CE,2304400,-1,2458,91,27411,92.08261999999999,1026.88228,0.08967,SES,0.1178073903034521,0.05576899703046457,488.20769957035753,8796,0.9301450754562272,0.9352653842101457,0.9254910726751633
84,2020-06-08,Brazil,CE,Fortaleza/CE,2304400,111,2569,478,27889,96.24095,1044.7893199999999,0.09212000000000001,SES,0.11780323598469047,0.055770963718295714,472.941507176654,8385,0.9229857527390614,0.9277721885588717,0.91793570474556
85,2020-06-09,Brazil,CE,Fortaleza/CE,2304400,68,2637,661,28550,98.78839,1069.55197,0.09236,SES,0.11780078790266627,0.05577212272492192,457.284026410248,8001,0.9172098750602572,0.9220658340484227,0.9125621381858535
